A4668,bhakthipura anekal taluk beside open area & field
A3172,bharath house building co-operative society layout
A1570,bharath nagara 1st phase
A1571,bharath nagara ist phase
A705,bharathi nagara in front of amm car auto accessories
A3396,bharathi nagara in front of i.a.f.compound
A1569,bharathnagar 2nd stage
A3864,bhashyam circle
A2574,bhattarahalli
A3885,bhattaramarenahalli b.marenahalli in front of over head tank
A1579,bhavani nagara 2nd stage
A4734,bhavapura
A3437,bhdrappa layout
A4781,bheemajyothi nagara shankara mutt
A269,bheemanakuppe cross beemana kuppe beside open area
A2337,bhel
A1583,bhel concrode layout concorde layout beside jeevan enterprises
A289,bhel gate
A1587,bhel layout  pattanagere  b.h.e.l. layout opposite of nanjundeshwara electricals
A1593,bhel layout  pattanagere  b.h.e.l. layout opposite of water tank
A1585,bhel layout cross b.h.e.l. layout beside om shakthi canteen
A1592,bhel layout maramma temple pattanagere village in front of maramma temple
A4824,bhima jyothi nagara shankar mutt hdfc bank
A1636,bhimappana palya mayasandra in front of pump house
A927,bhodana hosahalli beside govt. milk dairy
A533,bhodana hosahalli in front of govt. milk dairy
A1974,bhorka steel garudachar palya in front of abb. bhoruka tech park
A545,bhorka steel garudachar palya opposite of abb. bhoruka tech park
A4400,bhovi palya
A691,bhuvanahalli gate devanahalli in front of red earth real estate
A1594,bhuvaneshwari nagara mahalakshmi temple bhuvaneshwari nagara in front of mahalakshmi temple
A2219,bhuvaneshwari nagara open area
A1595,bhuvaneshwari nagara park bhuvaneshwari nagara in front of b.d.a.park & public toilets
A3790,bhuvaneshwari nagara rt nagara post in front of annapoorna rice traders
A2312,biana palya
A5148,biana palya bayana palya in front of mataji steel mart
A4125,biana palya bayana palya in front of r.c.j. machineries pvt.ltd
A414,bidadi
A1599,bidadi bidadi beside bidadi b.m.t.c. main bus stand
A1678,bidadi bidadi in front of government hospital
A3830,bidadi bidadi in front of karnataka bank a.t.m
A4490,bidalapura bidalapura in front of milk dairy
A4404,bidaluru
A2011,bidaraguppa
A4671,bidaraguppa bidaraguppe attibele hobli beside govt.primary school
A598,bidaraguppa bidaraguppe attibele hobli opposite of govt.primary school
A2618,bidarahalli cross
A3938,bidrahalli bidrahalli in front of milk dairy
A5281,bidrahalli bidrahalli in front of society
A5116,bidrahalli bidrahalli opposite of society
A918,big bazaar opposite of big bazaar
A1200,big bazaar opposite of prestige shantiniketan
A2735,big bazaar whitefield in front of big bazaar
A5298,big market sahakara nagara
A4600,bikkanahosahalli sarjapura  hobli opposite of eshwara temple
A1373,bilekalli
A5105,bileshivale
A2614,bileshivale bileshivale beside canara bank atm
A3927,bileshivale bileshivale beside department stores
A4239,bili jaji bilejaji beside residential area
A2866,bilikallu
A1682,billa kempanahalli billa kempanahalli in front of government primary school
A417,billakempana halli billa kempanahalli in front of railway gate
A1675,billakempana halli billa kempanahalli opposite of railway gate
A2009,billapura sarjapura  hobli in front of govt. primary school
A601,billapura sarjapura  hobli opposite of govt. primary school
A4329,bilva i.t.i.college sonnenahalli beside college
A4336,bilva i.t.i.college sonnenahalli beside open area
A2935,bilwarada halli bilavaradahalli in front of taj heritage
A1221,bilwarada halli bilavaradahalli opposite of taj heritage
A4523,bimakanahalli
A3676,bingipura
A554,binnamangala
A235,binnamangala indiranagara beside leo motors  maruti suzuki
A2639,binnamangala indiranagara opposite of leo motors  maruti suzuki
A3328,binnamangala nelamangala
A2510,binni layout vijayanagara beside jp park
A422,binni mill cottonpet binnimill
A393,binni mill cottonpet in front of ayyappa temple
A394,binni pete binni pete hopcoms market
A2983,binni pete binni pete opposite of car ground
A2945,biocon
A5150,bireshwara circle soundarya layout beside famous bakery
A5268,bireshwara circle soundarya layout beside residential area
A4253,birrayanapalya mori beside open area
A2584,bisanahalli bisanahalli in front of govt.school anganavadi
A3520,bisanahalli bisanahalli opposite of milk dairy
A1846,biscuit factory beside biscuit factory
A2393,biscuit factory mysore road kumbalagudu opposite of y.m.c.a. public school
A3531,biscuits factory opposite of biscuits factory
A1683,biskur in front of veterinary hospital
A2635,bittasandra bittasandra beside open area
A1697,bittasandra bittasandra in front of flour mill
A1698,bittasandra colony bittasandra colony beside open area
A1041,bk circle j.p.nagara 8th phase opposite of universal granites
A5244,blue field garden
A1909,bmtc depot-12 gate kengeri kengeri in front of imac india body build ltd
A277,bmtc depot-12 gate kengeri kengeri opposite of imac india body build ltd
A4829,bmtc depot-15
A1762,bmtc depot-15 koramangala
A555,bmtc depot-6
A3515,bn bache gowda badavane in front of govt. school
A4580,bnagasandra b.nagasandra back side of shri choudeshwari devi temple
A3593,bodanahosahalli beside residential area
A2593,boganahalli
A4054,bokipura
A1856,bolamaranahalli bolamaranahalli in front of govt. primary school
A4069,bolare bolare beside krista karune tent house
A3203,bolare bolare in front of genaral stores
A560,boldwin girls high school
A2978,bombay dyeing yeshawanthapura in front of raghu medicals
A5170,bommachanna halli temple katamana doddi opposite of residential area
A5169,bommachannahalli bommachanahalli in front of anjaneya temple
A3784,bommana bande in front of hunase mara
A3674,bommana halli devasthana hongasandra opposite of hotel the grand
A3585,bommanabande in front of hunase mara
A1139,bommanahalli
A4804,bommanahalli bommanahalli beside open area
A3653,bommanahalli madheshwara nagara beside s.r.s.travels  blackbird garments
A4716,bommandanahalli
A3978,bommandanahalli cross
A1944,bommasandra anekal taluku in front of telephone exchange & post office
A1150,bommasandra bommasandra in front of d-mast mall
A2948,bommasandra indl area
A2949,bommasandra indl area 4th cross
A1714,bommashetta halli bommashettihalli in front of maramma temple
A1715,bommashetty halli beside open area
A1716,bommawara
A4480,bommenahalli bommanahalli in front of a.p.s. departmental stores
A1836,bommshetty halli gate in front of shanimahatma temple
A4771,bone mill bone mill beside meera bar and restaurant
A1500,bone mill bone mill beside open area
A2515,bone mill bone mill beside pavan medicals
A4893,boodigere cross
A5282,boodigere cross budigere cross beside open area
A2974,book factory
A2050,boopa sandra bhoopasandra beside shanthi medicals
A1719,boopa sandra bhoopasandra beside shiva sai fast food
A1189,boorugunte
A2170,boovanahalli gate
A1631,borehalli in front of water tank
A4210,borehalli opposite of water tank
A1726,borewell
A3636,bovi calony kasavanahalli in front of aishwarya value mart
A1370,bpl
A1734,bramha devara gudda
A3450,bridge
A1295,bridge nagarabavi shakthi garden  kalyana nagara in front of mahalakshmi dental clinic
A1057,brigade millanium r.b.i.layout in front of apollo pharmacy
A1036,brigade millenium r.b.i.layout opposite of apollo pharmacy
A1735,brigade road
A1198,brook bond
A1050,brooks heaven
A2300,brooks hevean j.p.nagara 9th phase beside noori granites
A1743,brudavana nagara jinke vana brindavana nagara in front of rajiv gandhi sports complex
A1491,brundavana peenya 2nd stage peenya industrial area 2nd stage in front of new timber industry
A61,brundavana peenya 2nd stage peenya industrial area 2nd stage opposite of indian bank
A1750,brundavananagara jinke park chamarajpet rajiv gandhi sports complex
A2587,btl college
A1943,btl college bommasandra in front of narayana hrudayalaya hospital
A1151,btl college bommasandra opposite of narayana hrudalaya hospital
A1751,btm 16 th main hopcoms btm near btm
A1203,btm 16th main btm layout in front of library
A1793,btm layout 7th main
A116,btm layout btm layout 2nd stage kuvempunagara bus stand
A1244,btm layout bus stop btm layout 2nd stage in front of kuvempunagra bus stand
A819,btm layout bus stop btm layout 2nd stage in frount of kuvempunagra bus stand
A1896,btm layout lake btm layout masjid
A1792,btm layout south madheshwara nagara beside bus stop
A219,btm water tank btm layout in front of corporation bank
A118,btm water tank btm layout opposite of corporation bank
A1797,budamanahalli budamana halli beside govt.primary school
A2722,budigere budigere beside shiva tiffen centre
A4476,budigere budigere beside vegitable shop
A4962,budigere budigere cross opposite of hotel surya
A2578,budigere cross
A2712,budigere cross budigere cross beside open area
A5221,budihal gate beside open area
A4972,budihala budihal in front of lakshminarashima swamy flour mill
A4681,bukkasagara
A3487,buvana halli  buvanahalli opposite of doddamma yellamma kaveramma temple
A2216,buvana halli gate devanahalli opposite of red earth real estate
A5067,bwssb kamalanagara in front of park and jayamaruthi temple
A286,bwssb quarters
A460,byachaguppe gate
A22,byadarahalli
A3598,byadarahalli belahalli opposite of anjaneya temple
A1459,byala halli beside open area
A4384,byala halli bylahalli beside pitty shop
A1814,byalalu byalalu beside open area
A4129,byalalu byalalu in front of anjaneya temple
A1639,byalalu byalalu opposite of anjaneya temple
A1813,byalalu janatha colony byalalu opposite of government middle school
A995,byana palya  vajarahalli
A678,byandana halli byandhalli beside government primary school
A679,byandana halli colony byandhalli colony beside residential area
A4493,byappana halli satallite bus station byapanahalli opposite of ganesh bakery
A1207,byappanahalli rly gate
A4687,byatarayana doddi byatarayana doddi opposite of govt.primary school
A3025,byatarayana doddi cross
A1218,byatarayana doddi cross byatarayana doddi beside door no 48
A4688,byatarayana doddi cross byatarayana doddi in front of door no 47
A507,byatarayana pura
A2561,byatarayana pura byatarayanapura beside b.b.m.p public service center
A1821,byatarayana pura byatarayanapura beside government school
A1866,byatarayanapura bus stop
A3145,byatha byatha beside govt.ayurvedic hospital
A4238,byatha byatha beside water tank
A4789,bychakuppe baychaguppe beside residential area
A2234,bychakuppe gate tavarekere in front of water tank
A1612,bychohalli opposite of sri rama temple
A1831,bylakonenahalli bylakondanahalli in front of water tank
A1834,bylanjaneya temple railway gollahalli in front of bylanjaneya temple
A4039,byramangala
A1848,byramangala byramangala beside sri venkateswara bakery and sweets
A4031,byramangala byramangala opposite of bharath sweets & bakery
A1681,byramangala cross bidadi in front of mandarathi aramane hotel
A1665,byramangala cross bidadi in front of parvathi enterprises
A416,byramangala cross bidadi in front of tyagaraju central school
A1676,byramangala cross bidadi opposite of tyagaraju central school
A1672,byramangala lake
A1850,byranayakana halli college byranakanahalli in front of shivakumara swamiji polytechnic college
A1851,byranayakana halli railway bridge byranakanahalli in front of jyothi sweets
A4335,byrapura byrapura beside anjaneya temple
A2440,byrapura byrapura beside open area
A4475,byrasandra
A5227,byrasandra byrasandra in front of anjaneya temple
A3021,byrasandra byrasandra in front of door no 16
A2745,byrasandra byrasandra opposite of anjaneya temple
A1858,byrasandra jayanagara 1st block beside akkandeshwara swamy temple
A1857,byrashettyhalli byrashettihalli in front of govt. primary school
A4378,byrathi bande
A2612,byrathi byrathi beside amal bakery
A751,byrathi cross
A4267,byraveshwara nagara beside happy hair saloon
A4928,byregowdana halli byre gowdanahalli cross beside petty shop
A4927,byregowdana halli colony byre gowdanahalli colony beside open area
A1659,byregowdana halli cross byre gowdanahalli cross beside open area
A2405,byregowdanahalli cross byre gowdanahalli cross beside sri gangadhareshwara provision store
A2398,byrohalli cross sulikere beside open area
A1862,byrohalli old byrohalli in front of government primary school
A3541,c v ramanagra c.v.raman nagara in front of c.v.raman nagara bus stand
A5157,c v ramanagra c.v.raman nagara opposite of c.v.raman nagara bus stand
